A,B
0.05914591150158888,-1.0
0.14107633776745554,-1.0
-0.07833449822581595,0.014966219692102323
-0.20855168104877964,1.7021671947692867
0.4569312884688579,-1.0
-0.20103926048880472,1.6048300920981915
0.1737417235851373,-1.0
0.030139410909413966,-1.0
0.15776776677260385,-1.0
0.12630329696028708,-1.0
0.6071506296973757,-1.0
0.006941826809186535,-1.0
-0.2883118359907426,2.7356053960345035
0.2195868221082271,-1.0
0.24281250951864752,-1.0
0.23784332374668504,-1.0
-0.09914699037615704,0.2846299943844328
-0.287571080982709,2.7260075645905015
-0.12153515351183619,0.5747094589667643
0.06102008231452838,-1.0
0.10277317570083122,-1.0
-0.1012074943339698,0.3113275792300405
-0.012254693493643831,-0.8412181068311225
-0.04029107450409397,-0.47795568360102136
-0.06788442743727585,-0.12043349670339987
0.20259469626067728,-1.0
-0.16015612568376825,1.0751145552396775
-0.09823076137439724,0.27275857748191257
0.18031197706803948,-1.0
0.03902797478768649,-1.0
0.19927373190061592,-1.0
0.23997999092219957,-1.0
0.08581296121534243,-1.0
0.021451844140920162,-1.0
-0.0601828900732585,-0.22022095231000371
0.08827511455529558,-1.0
-0.1862562818230713,1.413289655739034
-0.07302740720709433,-0.053796818698799265
0.16892519506977166,-1.0
-0.09174269760667131,0.1886938843441972
0.22924269410350284,-1.0
0.02631995341737081,-1.0
0.4518668916652573,-1.0
0.15574948998882254,-1.0
-0.13319460901295233,0.7257789588890364
-0.3085649207397083,2.9980210281038344
0.12438949443198832,-1.0
-0.01311859081450617,-0.8300247422495288
0.4356505729199651,-1.0
0.3048867987249182,-1.0
0.07470547610675604,-1.0
0.04344212746687193,-1.0
0.0801931431929932,-1.0
-0.19086625701569238,1.4730202878373064
0.12405557161977998,-1.0
0.04343395667610306,-1.0
-0.11735966125506025,0.5206083453169827
0.16541055258060355,-1.0
0.22492225041738645,-1.0
0.35576373448541876,-1.0
0.12193140765217847,-1.0
0.29183101636694464,-1.0
0.4923048455630348,-1.0
0.033119671556753216,-1.0
-0.18561656314605424,1.4050009341414742
0.09934721814304615,-1.0
-0.09129518493770661,0.18289554195137248
0.15721754051289327,-1.0
0.12901738601282076,-1.0
-0.11016613989255941,0.42740316306733583
-0.08079629824194967,0.046863326491845436
-0.22867185995908013,1.9628607894259824
0.07000604247625697,-1.0
0.1650551993127456,-1.0
0.18805092106887367,-1.0
0.24677896890821138,-1.0
-0.2875697040911107,2.7259897244499234
0.15693769831103332,-1.0
-0.00700091413408499,-0.9092903954962782
0.04270006939825777,-1.0
0.16274013844665047,-1.0
0.47237767693055566,-1.0
0.17078863538973477,-1.0
-0.08182906316257743,0.06024467865546623
0.12156877789723275,-1.0
-0.09629080173373172,0.2476228640039817
-0.20642524405486085,1.6746153272522513
-0.12751518591505118,0.6521916796919256
0.026106427988899394,-1.0
0.16292773024731222,-1.0
0.4002930971381593,-1.0
0.01542120841247474,-1.0
0.21346582598963337,-1.0
-0.09349752927824606,0.211430927514626
0.07526427479785158,-1.0
0.036913024058937705,-1.0
-0.22726009132947556,1.9445687533304796
-0.2543183118054049,2.2951573237567677
-0.18692481902759783,1.4219517738934875
0.24564751806638374,-1.0
0.28212032031893464,-1.0
0.09340544552914931,-1.0
-0.10366660091014235,0.343189787605243
0.13408182239467203,-1.0
0.3189204466162183,-1.0
-0.09634853008198352,0.2483708399880149
0.21460509820657125,-1.0
0.04553987331011666,-1.0
0.21915149554678504,-1.0
-0.0183235403218045,-0.7625851333318607
0.07599269789884233,-1.0
0.4034651184519533,-1.0
-0.03166707112959455,-0.5896953679275232
-0.044862409130533076,-0.41872571047513985
0.07833462203840535,-1.0
0.2224068534779302,-1.0
0.03859172729470073,-1.0
0.01828719347940111,-1.0
0.27231557304739806,-1.0
-0.08016351338444305,0.03866444516563328
-0.05805735717177041,-0.24776110566153853
-0.018572044473090576,-0.7593653090562067
0.3709978916730836,-1.0
0.08165797434909106,-1.0
-0.15146163557357328,0.9624615867626709
